노래한글,노래영어,피쳐/일본/리믹 한글,피쳐링영어,가수한글,가수영어,멜노래코드,가수코드,발매일,45301,videoid,most-re,앨범자켓,앨범코드,기획사
I'm The One,I'm The One,(Eden-ary Remix),(Eden-ary Remix),에이티즈,ATEEZ,35962514,2398260,44925,346,,,https://cdnimg.melon.co.kr/cm2/album/images/111/31/103/11131103_20221226135559_org.jpg,11131103,KQ Entertainment
Take Me Home,Take Me Home,(IDIOTAPE Remix),(IDIOTAPE Remix),에이티즈,ATEEZ,35962515,2398260,44925,346,,,https://cdnimg.melon.co.kr/cm2/album/images/111/31/103/11131103_20221226135559_org.jpg,11131103,KQ Entertainment
Outro : Blue Bird,Outro : Blue Bird,,,에이티즈,ATEEZ,35962516,2398260,44925,346,,,https://cdnimg.melon.co.kr/cm2/album/images/111/31/103/11131103_20221226135559_org.jpg,11131103,KQ Entertainment
아픈 나를,Lovesick,(Prod. By 나얼),(Prod. by Naul),성시경,Sung Si Kyung,35963098,3305,44922,349,,,https://cdnimg.melon.co.kr/cm2/album/images/111/31/356/11131356_20221226161625_org.jpg,11131356,롱플레이뮤직
이 소설의 끝을 다시 써보려 해,Making a new ending of this story,,,테이,Tei,35966218,51893,44923,348,,,https://cdnimg.melon.co.kr/cm2/album/images/111/32/201/11132201_20221227152925_org.jpg,11132201,메모리즈 프로젝트
너는 기억한다,You Remember,,,폴킴,Paul Kim,35975681,752425,44925,346,,,https://cdnimg.melon.co.kr/cm2/album/images/111/34/114/11134114_20221229102948_org.jpg,11134114,Netflix
Last Christmas,Last Christmas,,,허윤진,Huh YUNJIN,35978001,3093330,44928,343,,,https://cdnimg.melon.co.kr/cm2/album/images/111/34/867/11134867_20221230180650_org.jpg,11134867,쏘스뮤직
Santa Claus Is Comin' to Town,Santa Claus Is Comin' to Town,,,이수현,LEE SUHYUN,35978541,712454,44927,344,,,https://cdnimg.melon.co.kr/cm2/album/images/111/34/917/11134917_20221230154303_org.jpg,11134917,YG ENTERTAINMENT
HUG,Hug,"(Feat. 자이언티, 원슈타인)(Prod. by 슬롬)",(feat. Zion.T & Wonstein),이영지,Lee Young Ji,35980446,2636153,44926,345,,,https://cdnimg.melon.co.kr/cm2/album/images/111/35/450/11135450_20221230112531_org.jpg,11135450,Stone Music Entertainment
Chosen 1,Chosen 1,,,블라세,Blase,35980448,2113072,44926,345,,,https://cdnimg.melon.co.kr/cm2/album/images/111/35/450/11135450_20221230112531_org.jpg,11135450,Stone Music Entertainment
DEJAVU,DEJAVU,(Feat. 박재범)(Prod. by 슬롬),(Feat. Jay Park)(Prod. by Slom),이영지,Lee Young Ji,35980450,2636153,44926,345,,,https://cdnimg.melon.co.kr/cm2/album/images/111/35/450/11135450_20221230112531_org.jpg,11135450,Stone Music Entertainment
Diamonds,Diamonds,"(Feat. 릴보이, 스프레이)",(feat. lIlBOI & Spray),블라세,Blase,35980452,2113072,44926,345,,,https://cdnimg.melon.co.kr/cm2/album/images/111/35/450/11135450_20221230112531_org.jpg,11135450,Stone Music Entertainment
Way up,Way up,"(Feat. 카모, 저스디스)(Prod. 알티)","(Feat. CAMO, JUSTHIS)(Prod. R.Tee)",허성현,Huh,35980453,2190397,44926,345,,,https://cdnimg.melon.co.kr/cm2/album/images/111/35/450/11135450_20221230112531_org.jpg,11135450,Stone Music Entertainment
I'm Sorry,I'm Sorry,,,에일리,Ailee,35980921,629831,44927,344,,,https://cdnimg.melon.co.kr/cm2/album/images/111/35/517/11135517_20221230114855_org.jpg,11135517,Stone Music Entertainment
Fuckin′ New Year,Fuckin′ New Year,,,백예린,Yerin Baek,35982815,698776,44927,344,,,https://cdnimg.melon.co.kr/cm2/album/images/111/35/902/11135902_20221230143121_org.jpg,11135902,블루바이닐
Big world,Big world,,,백예린,Yerin Baek,35982816,698776,44927,344,,,https://cdnimg.melon.co.kr/cm2/album/images/111/35/902/11135902_20221230143121_org.jpg,11135902,블루바이닐
Perfumer,Perfumer,,,문빈&산하(아스트로),MOONBIN&SANHA(ASTRO),35992574,2890305,44930,341,,,https://cdnimg.melon.co.kr/cm2/album/images/111/38/309/11138309_20230103163804_org.jpg,11138309,판타지오
Madness,Madness,,,문빈&산하(아스트로),MOONBIN&SANHA(ASTRO),35992575,2890305,44930,341,,,https://cdnimg.melon.co.kr/cm2/album/images/111/38/309/11138309_20230103163804_org.jpg,11138309,판타지오
이끌려,Desire,,,문빈(아스트로),MOON BIN (ASTRO),35992576,946270,44930,341,,,https://cdnimg.melon.co.kr/cm2/album/images/111/38/309/11138309_20230103163804_org.jpg,11138309,판타지오
바람,Wish,,,윤산하(아스트로),SANHA(ASTRO),35992577,946274,44930,341,,,https://cdnimg.melon.co.kr/cm2/album/images/111/38/309/11138309_20230103163804_org.jpg,11138309,판타지오
Chup Chup,Chup Chup,,,문빈&산하(아스트로),MOONBIN&SANHA(ASTRO),35992578,2890305,44930,341,,,https://cdnimg.melon.co.kr/cm2/album/images/111/38/309/11138309_20230103163804_org.jpg,11138309,판타지오
Your day,Your day,,,문빈&산하(아스트로),MOONBIN&SANHA(ASTRO),35992579,2890305,44930,341,,,https://cdnimg.melon.co.kr/cm2/album/images/111/38/309/11138309_20230103163804_org.jpg,11138309,판타지오
바람,Kaze,,,윤하,YOUNHA,36431069,203912,45056,215,,,https://cdnimg.melon.co.kr/cm2/album/images/111/38/309/11138309_20230103163804_org.jpg,11240350,C9 Entertainment
Stamp On It,Stamp On It,,,갓 더 비트,GOT the beat,35993850,3063272,44942,329,,,https://cdnimg.melon.co.kr/cm2/album/images/111/38/555/11138555_20230116161725_org.jpg,11138555,SM ENTERTAINMENT
건물 사이에 피어난 장미,Rose Blossom,,,하이키,H1-KEY,36001290,3064111,44931,340,vfUAckewh_8,63,https://cdnimg.melon.co.kr/cm2/album/images/111/40/018/11140018_20230105103451_org.jpg,11140018,GLG
비싼 숙취,Pricey Hangover,,,이승윤,LEE SEUNG YOON,36009169,723192,44932,339,,,https://cdnimg.melon.co.kr/cm2/album/images/111/40/759/11140759_20230105214545_org.jpg,11140759,MAREUMO
눈의 꽃,Snow Flower,(雪の華),,마크툽,Maktub,36010484,566431,44934,337,,,https://cdnimg.melon.co.kr/cm2/album/images/111/41/083/11141083_20230106140448_org.jpg,11141083,(주)MAKTUB Company
Puzzle,Puzzle,,,에스에프나인,SF9,36013657,1183574,44935,336,,,https://cdnimg.melon.co.kr/cm2/album/images/111/41/758/11141758_20230106182123_org.jpg,11141758,FNC엔터테인먼트
Beautiful Liar,Beautiful Liar,,,몬스타엑스,MONSTA X,36014317,791216,44935,336,,,https://cdnimg.melon.co.kr/cm2/album/images/111/41/889/11141889_20230106190700_org.jpg,11141889,스타쉽엔터테인먼트
Daydream,Daydream,,,몬스타엑스,MONSTA X,36014318,791216,44935,336,,,https://cdnimg.melon.co.kr/cm2/album/images/111/41/889/11141889_20230106190700_org.jpg,11141889,스타쉽엔터테인먼트
춤사위,Crescendo,,,몬스타엑스,MONSTA X,36014319,791216,44935,336,,,https://cdnimg.melon.co.kr/cm2/album/images/111/41/889/11141889_20230106190700_org.jpg,11141889,스타쉽엔터테인먼트
LONE RANGER,LONE RANGER,,,몬스타엑스,MONSTA X,36014320,791216,44935,336,,,https://cdnimg.melon.co.kr/cm2/album/images/111/41/889/11141889_20230106190700_org.jpg,11141889,스타쉽엔터테인먼트
Deny,Deny,,,몬스타엑스,MONSTA X,36014321,791216,44935,336,,,https://cdnimg.melon.co.kr/cm2/album/images/111/41/889/11141889_20230106190700_org.jpg,11141889,스타쉽엔터테인먼트
괜찮아,IT'S ALRIGHT,,,몬스타엑스,MONSTA X,36014322,791216,44935,336,,,https://cdnimg.melon.co.kr/cm2/album/images/111/41/889/11141889_20230106190700_org.jpg,11141889,스타쉽엔터테인먼트
아이돌,I ≠ DOLL,,,허윤진,HUH YUNJIN,36015379,3093330,44935,336,,,https://cdnimg.melon.co.kr/cm2/album/images/111/42/276/11142276_20230109103037_org.jpg,11142276,쏘스뮤직
White Noise,White Noise,,,오피셜 히게단디즘,OFFICIAL HIGE DANDISM,36021135,839372,44937,334,,,https://cdnimg.melon.co.kr/cm2/album/images/111/43/603/11143603_20230109193555_org.jpg,11143603,IRORI Records
가슴으로 운다,Stay there,,,김연지,Kim Yeonji,36026650,428803,44937,334,,,https://cdnimg.melon.co.kr/cm2/album/images/111/44/817/11144817_20230111101609_org.jpg,11144817,방구석캐스팅
I Still Love You,I Still Love You,,,나얼,Na-ul,36032724,3959,44938,333,,,https://cdnimg.melon.co.kr/cm2/album/images/111/46/380/11146380_20230111184743_org.jpg,11146380,롱플레이뮤직
마지막 사랑,Last Love,,,신예영,Sin Ye Young,36033536,2740042,44938,333,,,https://cdnimg.melon.co.kr/cm2/album/images/111/46/628/11146628_20230112111111_org.jpg,11146628,"투플원엔터테인먼트, (주)제나두엔터테인먼트"
VIBE,VIBE,(feat. 지민),(feat. Jimin of BTS),태양,TAEYANG,36034936,247621,44939,332,,,https://cdnimg.melon.co.kr/cm2/album/images/111/46/937/11146937_20230112154123_org.jpg,11146937,THEBLACKLABEL
Flowers,Flowers,,,마일리 사이러스,Miley Cyrus,36038435,254676,44939,332,G7KNmW9a75Y,32,https://cdnimg.melon.co.kr/cm2/album/images/111/47/695/11147695_20230309171708_org.jpg,11147695,Columbia
Love War,Love War,(Feat. 비오),(Feat. BE‘O),최예나,YENA,36040047,2399724,44942,329,,,https://cdnimg.melon.co.kr/cm2/album/images/111/48/137/11148137_20230113140639_org.jpg,11148137,위에화엔터테인먼트코리아
사랑해도 될까요,mistaken,,,양다일,Yang Da Il,36040619,695994,44941,330,,,https://cdnimg.melon.co.kr/cm2/album/images/111/48/251/11148251_20230113154153_org.jpg,11148251,방구석캐스팅
니 번호가 뜨는 일,Everyday waiting you,,,이예준,Lee Yejoon,36046168,718655,44943,328,,,https://cdnimg.melon.co.kr/cm2/album/images/111/49/970/11149970_20230116194052_org.jpg,11149970,오늘의 선곡
손을 마주 잡고,With me,,,빅 나티,BIG Naughty,36048470,2744750,44944,327,,,https://cdnimg.melon.co.kr/cm2/album/images/111/50/702/11150702_20230117135140_org.jpg,11150702,SLL
Cotton Candy,Cotton Candy,,,진영(갓세븐),Jinyoung,36050355,640634,44944,327,,,https://cdnimg.melon.co.kr/cm2/album/images/111/51/380/11151380_20230117172811_org.jpg,11151380,BH엔터테인먼트
MOONLIGHT SUNRISE,MOONLIGHT SUNRISE,,,트와이스,TWICE,36058064,905701,44946,325,,,https://cdnimg.melon.co.kr/cm2/album/images/111/53/086/11153086_20230310101001_org.jpg,11153086,㈜JYP엔터테인먼트
SET ME FREE,SET ME FREE,,,트와이스,TWICE,36263564,905701,44995,276,,,https://cdnimg.melon.co.kr/cm2/album/images/111/53/086/11153086_20230310101001_org.jpg,11153086,㈜JYP엔터테인먼트
나는 설렜어,Too late,,,주시크,Joosiq,36061453,2880487,44950,321,,,https://cdnimg.melon.co.kr/cm2/album/images/111/53/970/11153970_20230120100438_org.jpg,11153970,주식회사 레시피뮤직
그대가 내 안에 박혔다,Stuck in me,(그내박),,순순희(기태),Gitae,36062335,2136898,44949,322,RyiFowxqN-Q,174,https://cdnimg.melon.co.kr/cm2/album/images/111/54/218/11154218_20230120135907_org.jpg,11154218,"비에스(BS), (주)제나두엔터테인먼트"
네가 보고 싶은 건 자연스러운 거겠지,I miss you a lot,,,신예영,Sin Ye Young,36062700,2740042,44950,321,,,https://cdnimg.melon.co.kr/cm2/album/images/111/54/383/11154383_20230120160612_org.jpg,11154383,주식회사 셀러빗(CELEBIT)
당신을 만나,With you,,,"김호중, 송가인","Kim Ho Joong, Song Ga In",36065180,720018,44951,320,,,https://cdnimg.melon.co.kr/cm2/album/images/111/54/876/11154876_20230121133335_org.jpg,11154876,방구석캐스팅
안부,Miracle,,,"웬디, 멜로망스","WENDY, Melomance",36075888,780915,44952,319,,,https://cdnimg.melon.co.kr/cm2/album/images/111/57/467/11157467_20230126103137_org.jpg,11157467,SM ENTERTAINMENT
Sugar Rush Ride,Sugar Rush Ride,,,투모로우바이투게더,TOMORROW X TOGETHER,36078777,2632253,44953,318,,,https://cdnimg.melon.co.kr/cm2/album/images/111/58/153/11158153_20230126154403_org.jpg,11158153,BIGHIT MUSIC
친구로 지내다 보면,Fxxxnds,(Feat. 김민석 of 멜로망스),(Feat. Kim Min Seok of MeloMance),빅 나티,BIG Naughty,36081382,2744750,44955,316,,,https://cdnimg.melon.co.kr/cm2/album/images/111/59/047/11159047_20230127151002_org.jpg,11159047,H1GHR MUSIC RECORDS
Poppy,POPPY,(Korean Ver.),(Korean Ver.),스테이씨,STAYC,36105549,2899290,44960,311,l5makqQS2uQ,45,https://cdnimg.melon.co.kr/cm2/album/images/111/65/170/11165170_20230214120544_org.jpg,11165170,High Up Entertainment
Teddy Bear,Teddy Bear,,,스테이씨,STAYC,36105548,2899290,44971,300,SxHmoifp0oQ,130,https://cdnimg.melon.co.kr/cm2/album/images/111/65/170/11165170_20230214120544_org.jpg,11165170,High Up Entertainment
파이팅 해야지,Fighting,(Feat. 이영지),(Feat. Lee Young Ji),부석순(세븐틴),BSS,36110996,2112233,44963,308,mBXBOLG06Wc,42,https://cdnimg.melon.co.kr/cm2/album/images/111/66/539/11166539_20230207143921_org.jpg,11166539,플레디스엔터테인먼트
Best Friend Ever,Best Friend Ever,,,엔시티 드림,NCT DREAM,36111253,1066419,44965,306,p8lbdZtjWAM,110,https://cdnimg.melon.co.kr/cm2/album/images/111/66/565/11166565_20230206102304_org.jpg,11166565,SM ENTERTAINMENT
If We Ever Broke Up,If We Ever Broke Up,,,메이 스티븐스,Mae Stephens,36122858,3196549,44967,304,,,https://cdnimg.melon.co.kr/cm2/album/images/111/69/889/11169889_20230208162134_org.jpg,11169889,EMI
Rising,Rising,,,트리플에스,tripleS,36137552,3137294,44970,301,,,https://cdnimg.melon.co.kr/cm2/album/images/111/73/138/11173138_20230212224158_org.jpg,11173138,모드하우스
CHRISTIAN,CHRISTIAN,,,지올 팍,Zior Park,36145589,2085020,44973,298,db1T6cARYiY,,https://cdnimg.melon.co.kr/cm2/album/images/111/75/689/11175689_20230214163916_org.jpg,11175689,Beautiful Noise
심,Heart,(心),,디케이(디셈버),DK,36180700,524801,44976,295,OMjDI2NqQ9M,221,https://cdnimg.melon.co.kr/cm2/album/images/111/80/278/11180278_20230217160723_org.jpg,11180278,방구석캐스팅
풍등,풍등,,,이찬원,Lee Chanwon,36181007,2763924,44977,294,yaeG5iPP414,244,https://cdnimg.melon.co.kr/cm2/album/images/111/80/361/11180361_20230217170146_org.jpg,11180361,Chorokbaem E&amp;M
트위스트고고,트위스트고고,,,이찬원,Lee Chanwon,36181009,2763924,44977,294,ZbgmbRmqKhg,0,https://cdnimg.melon.co.kr/cm2/album/images/111/80/361/11180361_20230217170146_org.jpg,11180361,Chorokbaem E&amp;M
Drowning,Drowning,,,WOODZ,WOODZ,36397952,2086047,45042,229,,,https://cdnimg.melon.co.kr/cm2/album/images/111/83/506/11183506_20230426141236_org.jpg,11183506,EDAM엔터테인먼트
사랑하기 싫어,Tired of falling in love,,,지아,Zia,36206208,227595,44981,290,,,https://cdnimg.melon.co.kr/cm2/album/images/111/88/007/11188007_20230223114254_org.jpg,11188007,니즈뮤직
Cupid,Cupid,,,피프티 피프티,FIFTY FIFTY,36206259,3156910,44981,290,Qc7_zRjH808,24,https://cdnimg.melon.co.kr/cm2/album/images/111/88/020/11188020_20230223114923_org.jpg,11188020,ATTRAKT
Cupid - Twin Ver.,Cupid - Twin Ver.,,,피프티 피프티,FIFTY FIFTY,36206260,3156910,44981,290,,,https://cdnimg.melon.co.kr/cm2/album/images/111/88/020/11188020_20230223114923_org.jpg,11188020,ATTRAKT
Die For You,Die For You,,,"위켄드, 아리아나 그란데","The Weeknd, Ariana Grande",36215556,710093,44981,290,YQ-qToZUybM,123,https://cdnimg.melon.co.kr/cm2/album/images/111/89/767/11189767_20230224141302_org.jpg,11189767,XO
사랑이라 믿었던 것들은,Hopeless Romantic,(Feat. 이수현),(Feat. LEE SUHYUN),빅 나티,BIG Naughty,36224655,2744750,44985,286,,,https://cdnimg.melon.co.kr/cm2/album/images/111/91/359/11191359_20230227182139_org.jpg,11191359,H1GHR MUSIC RECORDS
나비무덤,Butterfly Grave,,,포맨,4MEN,36235518,100176,44986,285,,,https://cdnimg.melon.co.kr/cm2/album/images/111/93/225/11193225_20230228162826_org.jpg,11193225,방구석캐스팅
on the street,on the street,(with 제이콜),(with J. Cole),제이홉,j-hope,36241824,725984,44988,283,,,https://cdnimg.melon.co.kr/cm2/album/images/111/94/815/11194815_20230303100153_org.jpg,11194815,BIGHIT MUSIC
Nostalgia,Nostalgia,,,우디,Woody,36245034,673033,44991,280,,,https://cdnimg.melon.co.kr/cm2/album/images/111/95/614/11195614_20230303182750_org.jpg,11195614,+기억 프로젝트
약속,Promise,,,지민,Jimin,36246152,725985,43465,1806,,,https://cdnimg.melon.co.kr/cm2/album/images/111/96/016/11196016_20230306102538_org.jpg,11196016,BIGHIT MUSIC
Christmas Love,Christmas Love,,,지민,Jimin,36246165,725985,44189,1082,,,https://cdnimg.melon.co.kr/cm2/album/images/111/96/019/11196019_20230306102759_org.jpg,11196019,BIGHIT MUSIC
Expectations,Expectations,,,"앤 마리, 민니 ((여자) 아이들), (여자) 아이들","Anne-Marie, MINNIE, (G)I-DLE",36261089,2137482,44994,277,,,https://cdnimg.melon.co.kr/cm2/album/images/111/99/569/11199569_20230309101206_org.jpg,11199569,워너뮤직코리아
기다릴게,Wait for you,,,플레이브,PLAVE,36263930,3207401,44997,274,,,https://cdnimg.melon.co.kr/cm2/album/images/112/00/126/11200126_20230309164747_org.jpg,11200126,VLAST
Pixel world,Pixel world,,,플레이브,PLAVE,36263931,3207401,44997,274,,,https://cdnimg.melon.co.kr/cm2/album/images/112/00/126/11200126_20230309164747_org.jpg,11200126,VLAST
기다릴게,Wait for you,(Inst.),(Inst.),플레이브,PLAVE,36263932,3207401,44997,274,,,https://cdnimg.melon.co.kr/cm2/album/images/112/00/126/11200126_20230309164747_org.jpg,11200126,VLAST
"Young, Dumb, Stupid","Young, Dumb, Stupid",,,엔믹스,NMIXX,36266614,3070786,45005,266,,,https://cdnimg.melon.co.kr/cm2/album/images/112/01/031/11201031_20230320162256_org.jpg,11201031,(주)JYP엔터테인먼트
Love Me Like This,Love Me Like This,,,엔믹스,NMIXX,36266615,3070786,45005,266,EDnwWcFpObo,63,https://cdnimg.melon.co.kr/cm2/album/images/112/01/031/11201031_20230320162256_org.jpg,11201031,(주)JYP엔터테인먼트
Rover,Rover,,,카이,KAI,36269721,710009,44998,273,,,https://cdnimg.melon.co.kr/cm2/album/images/112/01/821/11201821_20230313115937_org.jpg,11201821,SM ENTERTAINMENT
Jumper,Jumper,(feat. 개코 & 마이노),"(Feat. Gaeko, MINO)",코드 쿤스트,CODE KUNST,36290207,724086,45001,270,,,https://cdnimg.melon.co.kr/cm2/album/images/112/04/947/11204947_20230316100238_org.jpg,11204947,AOMG
결국엔 너에게 닿아서,To You,,,WSG워너비(가야G),WSG WANNBE (Gaya-G),36291745,3110856,45002,269,,,https://cdnimg.melon.co.kr/cm2/album/images/112/05/313/11205313_20230316151054_org.jpg,11205313,(주)냠냠엔터테인먼트
Set Me Free Pt.2,Set Me Free Pt.2,,,지민,Jimin,36294096,725985,45002,269,UaywgAqcLxI,112,https://cdnimg.melon.co.kr/cm2/album/images/112/05/764/11205764_20230317094319_org.jpg,11205764,BIGHIT MUSIC
Face-off,Face-off,,,지민,Jimin,36313115,725985,45009,262,,,https://cdnimg.melon.co.kr/cm2/album/images/112/05/764/11205764_20230317094319_org.jpg,11205764,BIGHIT MUSIC
Interlude : Dive,Interlude : Dive,,,지민,Jimin,36313116,725985,45009,262,,,https://cdnimg.melon.co.kr/cm2/album/images/112/05/764/11205764_20230317094319_org.jpg,11205764,BIGHIT MUSIC
Like Crazy,Like Crazy,,,지민,Jimin,36313117,725985,45009,262,nOI67IDlNMQ,85,https://cdnimg.melon.co.kr/cm2/album/images/112/05/764/11205764_20230317094319_org.jpg,11205764,BIGHIT MUSIC
Like Crazy,Like Crazy,(English Version),(English Version),지민,Jimin,36313119,725985,45009,262,nOI67IDlNMQ,85,https://cdnimg.melon.co.kr/cm2/album/images/112/05/764/11205764_20230317094319_org.jpg,11205764,BIGHIT MUSIC
Alone,Alone,,,지민,Jimin,36313118,725985,45217,54,,,https://cdnimg.melon.co.kr/cm2/album/images/112/05/764/11205764_20230317094319_org.jpg,,
너를 보는게 지친 하루에,Seeing you on a tough day,,,송하예,Ha Yea Song,36294584,722098,45004,267,,,https://cdnimg.melon.co.kr/cm2/album/images/112/05/854/11205854_20230317102921_org.jpg,11205854,디스튜디오
LADY,LADY,,,요네즈 켄시,Yonezu Kenshi,36297161,742577,45006,265,DdF-u3fe5pg,173,https://cdnimg.melon.co.kr/cm2/album/images/112/06/392/11206392_20230317200337_org.jpg,11206392,Sony Music Labels Inc.
Eyes Closed,Eyes Closed,,,에드 시런,Ed Sheeran,36309947,549800,45009,262,,,https://cdnimg.melon.co.kr/cm2/album/images/112/09/424/11209424_20230504160023_org.jpg,11209424,Atlantic Records UK
밤이 무서워요,Lonely Night,,,주주 시크릿,JuJu Secret,36312416,3232687,45010,261,,,https://cdnimg.melon.co.kr/cm2/album/images/112/09/910/11209910_20230323192006_org.jpg,11209910,㈜문화방송
Like Crazy,Like Crazy,(Deep House Remix),(Deep House Remix),지민,Jimin,36314322,725985,45011,260,nOI67IDlNMQ,85,https://cdnimg.melon.co.kr/cm2/album/images/112/10/181/11210181_20230324122550_org.jpg,11210181,BIGHIT MUSIC
